"NOTRANS","KODE","NOURUT","KODEBARANG","NAMABARANG","KODESATUAN","JML","HRGBELI","PANJANG","LEBAR","JASADESAIN","BIAYALAIN","HRGJUAL","SATUANJUAL","JMLJUAL","HRGTERJUAL","DISKPERSEN","DISKNILAI","SUBTOTAL","JMLRETUR","KONVERSI","STOKASAL","NAMAPESANAN","URAIAN","KETPESANAN","LOKASIFILE","STATUSCETAK","KODEBAHAN","KODEBAHAN1","KODEBAHAN2","KODEBAHAN3","KODEBAHAN4","KODEBAHAN5","JMLBAHAN1","JMLBAHAN2","JMLBAHAN3","JMLBAHAN4","JMLBAHAN5"
SO2005-00001,SO,1,"0200200001",CETAK BANNER REGULER,PCS,2.00,6140.0,2.00,1.00,5000.0,0.0,17000.0,PCS,2.00,17000.0,0.00,0.0,0.0,0.00,1.00,0.00,xxx,cepat,Kilat,"",0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2012-00007,TJ,1,"0200200001",CETAK BANNER REGULER,PCS,2.00,6140.0,2.00,1.00,5000.0,0.0,17000.0,PCS,2.00,17000.0,0.00,0.0,0.0,0.00,0.00,0.00,xxx,cepat,Kilat,,0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
SO2012-00003,SO,1,"0200200007",BANNER SPESIAL,PCS,1.00,20570.0,1.00,1.00,1000.0,0.0,22750.0,PCS,1.00,22750.0,0.00,0.0,0.0,0.00,1.00,0.00,Banner Mini,Cepat,"","",0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2012-00008,TJ,1,"0200200007",BANNER SPESIAL,PCS,1.00,20570.0,1.00,1.00,1000.0,0.0,22750.0,PCS,1.00,22750.0,0.00,0.0,0.0,0.00,0.00,0.00,Banner Mini,Cepat,"",,0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2101-00001,TJ,1,"0200200007",BANNER SPESIAL,PCS,1.00,0.0,3.00,1.00,0.0,0.0,22750.0,PCS,1.00,22750.0,0.00,0.0,0.0,0.00,0.00,0.00,CETAK BANNER JOS,Cepat kirim,"",,0,"0100100008",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2101-00003,TJ,1,"0200300001",BROSUR A6 1 SISI,RIM,1.00,3750.0,1.00,1.00,0.0,0.0,150000.0,RIM,1.00,150000.0,0.00,0.0,0.0,0.00,0.00,0.00,Brosur,"","",,0,"0100100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2101-00002,TJ,1,"0200200006",MINI X-BANNER,PCS,1.00,0.0,2.00,1.00,0.0,0.0,45000.0,PCS,1.00,45000.0,0.00,0.0,0.0,0.00,0.00,0.00,Mini XBanner,Cepat,"",,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2101-00002,TJ,2,"0200200001",CETAK BANNER REGULER,PCS,1.00,9210.0,3.00,1.00,0.0,0.0,16000.0,PCS,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,Banner,"","",,0,"0100100008",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2101-00003,TJ,2,"0200200006",MINI X-BANNER,PCS,1.00,10000.0,2.00,1.00,0.0,0.0,45000.0,PCS,1.00,45000.0,0.00,0.0,0.0,0.00,0.00,0.00,Mini XBanner,Cepat,"",,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2101-00001,SO,1,"0200300001",BROSUR A6 1 SISI,RIM,1.00,3750.0,1.00,1.00,0.0,0.0,150000.0,RIM,1.00,150000.0,0.00,0.0,0.0,0.00,1.00,0.00,Brosur,"","","",0,"0100100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2101-00001,SO,2,"0200200006",MINI X-BANNER,PCS,1.00,10000.0,2.00,1.00,0.0,0.0,45000.0,PCS,1.00,45000.0,0.00,0.0,0.0,0.00,1.00,0.00,Mini XBanner,Cepat,"","",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2102-00001,SO,1,"0200200005",X-BANNER NON STANDING,PCS,1.00,4831.0,1.00,1.00,0.0,0.0,17000.0,PCS,1.00,17000.0,0.00,0.0,0.0,0.00,1.00,0.00,X-BANNER NON STANDING,GLOSSY PAPER,"","",0,"0100100006",,,,,,0.00,0.00,0.00,0.00,0.00
SO2102-00001,SO,2,"0200300005",BROSUR A4 1 SISI,RIM,1.00,4831.0,1.00,1.00,0.0,0.0,350000.0,RIM,1.00,350000.0,0.00,0.0,0.0,0.00,1.00,0.00,"","","","",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2102-00001,TJ,1,"0200200005",X-BANNER NON STANDING,PCS,1.00,4831.0,1.00,1.00,0.0,0.0,17000.0,PCS,1.00,17000.0,0.00,0.0,0.0,0.00,0.00,0.00,X-BANNER NON STANDING,GLOSSY PAPER,"",,0,"0100100006",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2102-00001,TJ,2,"0200300005",BROSUR A4 1 SISI,RIM,1.00,4831.0,1.00,1.00,0.0,0.0,350000.0,RIM,1.00,350000.0,0.00,0.0,0.0,0.00,0.00,0.00,"","","",,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2102-00002,SO,1,"0200200005",X-BANNER NON STANDING,PCS,1.00,12280.0,4.00,1.00,0.0,0.0,17000.0,PCS,1.00,17000.0,0.00,0.0,0.0,0.00,1.00,0.00,X-BANNER NON STANDING,"","","",0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2102-00002,TJ,1,"0200200005",X-BANNER NON STANDING,PCS,1.00,12280.0,4.00,1.00,0.0,0.0,17000.0,PCS,1.00,17000.0,0.00,0.0,0.0,0.00,0.00,0.00,X-BANNER NON STANDING,"","",,0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2102-00003,TJ,1,"0100100008",FLEXI BACKLITE KOREA,MTR,1.00,3070.0,1.00,1.00,0.0,0.0,3700.0,MTR,1.00,3700.0,0.00,0.0,0.0,0.00,0.00,0.00,"","","",,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2102-00003,SO,1,"0200200007",BANNER SPESIAL,PCS,1.00,29780.0,4.00,1.00,0.0,0.0,22750.0,PCS,1.00,22750.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER SPESIAL,"","","",0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2102-00004,TJ,1,"0200200007",BANNER SPESIAL,PCS,1.00,29780.0,4.00,1.00,0.0,0.0,22750.0,PCS,1.00,22750.0,0.00,0.0,0.0,0.00,0.00,0.00,BANNER SPESIAL,"","",,0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
SO2102-00004,SO,1,"0200300001",BROSUR A6 1 SISI,RIM,1.00,3070.0,1.00,1.00,0.0,0.0,150000.0,RIM,1.00,150000.0,0.00,0.0,0.0,0.00,1.00,0.00,"","","","",0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2102-00005,TJ,1,"0200300001",BROSUR A6 1 SISI,RIM,1.00,3070.0,1.00,1.00,0.0,0.0,150000.0,RIM,1.00,150000.0,0.00,0.0,0.0,0.00,0.00,0.00,"","","",,0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
SO2102-00005,SO,1,"0200200005",X-BANNER NON STANDING,PCS,1.00,3070.0,1.00,1.00,0.0,0.0,17000.0,PCS,1.00,17000.0,0.00,0.0,0.0,0.00,1.00,0.00,"","","","",0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2102-00006,TJ,1,"0200200005",X-BANNER NON STANDING,PCS,1.00,3070.0,1.00,1.00,0.0,0.0,17000.0,PCS,1.00,17000.0,0.00,0.0,0.0,0.00,0.00,0.00,"","","",,0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
SO2103-00001,SO,1,"0200200003",CETAK BANNER PREMIUM,PCS,2.00,9210.0,3.00,1.00,0.0,0.0,25000.0,PCS,2.00,25000.0,0.00,0.0,0.0,0.00,1.00,0.00,Banner OKE,Cetak segera,"","",0,"0100100008",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2103-00001,TJ,1,"0200200003",CETAK BANNER PREMIUM,PCS,2.00,9210.0,3.00,1.00,0.0,0.0,25000.0,PCS,2.00,25000.0,0.00,0.0,0.0,0.00,0.00,0.00,Banner OKE,Cetak segera,"",,0,"0100100008",,,,,,0.00,0.00,0.00,0.00,0.00
SO2103-00002,SO,1,"0200200006",MINI X-BANNER,PCS,2.00,19210.0,3.00,1.00,0.0,0.0,45000.0,PCS,2.00,45000.0,0.00,0.0,0.0,0.00,1.00,0.00,MINI X-BANNER,Cetak Cepat,"","",0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2103-00002,TJ,1,"0200200006",MINI X-BANNER,PCS,2.00,19210.0,3.00,1.00,0.0,0.0,45000.0,PCS,2.00,45000.0,0.00,0.0,0.0,0.00,0.00,0.00,MINI X-BANNER,Cetak Cepat,"",,0,"0100100009",,,,,,0.00,0.00,0.00,0.00,0.00
PB2108-00001,PB,1,"0100100013",PVC,MTR,2.00,0.0,0.00,0.00,0.0,0.0,0.0,MTR,2.00,0.0,0.00,0.0,0.0,0.00,0.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
SO2104-00002,SO,1,"0200200001",CETAK BANNER REGULER,PCS,1.00,6140.0,2.00,1.00,0.0,0.0,17000.0,PCS,1.00,17000.0,0.00,0.0,0.0,0.00,1.00,0.00,CETAK BANNER REGULER,CETAK BANNER REGULER,"","",0,"0100100008",,,,,,0.00,0.00,0.00,0.00,0.00
SO2104-00003,SO,1,"0200300002",BROSUR A6 2 SISI,RIM,1.00,795.0,1.00,1.00,0.0,0.0,250000.0,RIM,1.00,250000.0,0.00,0.0,0.0,0.00,1.00,0.00,BROSUR A6 2 SISI,"","","",0,"0100100007",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2105-00001,TJ,1,"0200200001",CETAK BANNER REGULER,PCS,1.00,6140.0,2.00,1.00,0.0,0.0,17000.0,PCS,1.00,17000.0,0.00,0.0,0.0,0.00,0.00,0.00,CETAK BANNER REGULER,CETAK BANNER REGULER,"",,0,"0100100008",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2105-00002,TJ,1,"0200300002",BROSUR A6 2 SISI,RIM,1.00,795.0,1.00,1.00,0.0,0.0,250000.0,RIM,1.00,250000.0,0.00,0.0,0.0,0.00,0.00,0.00,BROSUR A6 2 SISI,"","",,0,"0100100007",,,,,,0.00,0.00,0.00,0.00,0.00
PB2108-00001,PB,2,"0100100014",MESH,MTR,3.00,0.0,0.00,0.00,0.0,0.0,0.0,MTR,3.00,0.0,0.00,0.0,0.0,0.00,0.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00001,SO,1,"0200200002",CETAK BANNER KILAT,PCS,2.00,11250.0,3.00,1.00,10000.0,0.0,20000.0,PCS,2.00,20000.0,0.00,0.0,0.0,0.00,1.00,0.00,test,"","","",0,"0100100004",,,,,,0.00,0.00,0.00,0.00,0.00
PB2108-00002,PB,1,"0100100010",CANVAS,MTR,1.00,0.0,0.00,0.00,0.0,0.0,0.0,MTR,1.00,0.0,0.00,0.0,0.0,0.00,0.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
PB2108-00002,PB,2,"0100100002",STICKER TRANSPARANT,MTR,2.00,0.0,0.00,0.00,0.0,0.0,0.0,MTR,2.00,0.0,0.00,0.0,0.0,0.00,0.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
PB2108-00003,PB,1,"0100100010",CANVAS,MTR,1.00,0.0,0.00,0.00,0.0,0.0,0.0,MTR,1.00,0.0,0.00,0.0,0.0,0.00,0.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
PB2108-00003,PB,2,"0100100005",STICKER BLOCKOUT,MTR,2.00,0.0,0.00,0.00,0.0,0.0,0.0,MTR,2.00,0.0,0.00,0.0,0.0,0.00,0.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00028,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,17850.0,0.50,3.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK WOLTER ,FLEXY 280,"","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00002,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,0.0,2.00,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,PECEL LELE ,"","","",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00032,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,59500.0,4.00,1.25,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK SUMMER CAMP,"",FLEXY 280,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
PO2507-00001,PO,1,"0108700004",EVENT DESK,PCS,2.00,450000.0,0.00,0.00,0.0,0.0,0.0,PCS,2.00,450000.0,0.00,0.0,0.0,0.00,1.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,135078.09,1.57,7.23,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER HITAM ,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00010,TJ,1,"0108700002",EVENT DESK,PCS,2.00,650000.0,1.00,1.00,0.0,0.0,850000.0,PCS,2.00,850000.0,0.00,0.0,0.0,0.00,0.00,0.00,BYD ARISTA PD INDAH EVENT DESK,"","",,0,"0108700003",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00003,SO,1,"0104900001",RU BANNER FLEXY 280 (60X160),PCS,1.00,241800.0,1.00,2.00,0.0,0.0,180000.0,PCS,1.00,180000.0,0.00,0.0,0.0,0.00,1.00,0.00,RU BANNER F 280 DOMINOS PIZZA ,"","","",0,"0104900002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00004,SO,1,"0106800001",X BANNER FLEXY 280 (60X160),PCS,1.00,120900.0,1.00,1.00,0.0,0.0,65000.0,PCS,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,WISUDA X BANNER F 280 ,"","","",0,"0104900002",,,,,,0.00,0.00,0.00,0.00,0.00
PO2507-00002,PO,1,"0111100001",Roll Up Alumunium 80 X 200,PCS,4.00,120000.0,0.00,0.00,0.0,0.0,0.0,PCS,4.00,120000.0,0.00,0.0,0.0,0.00,1.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00029,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,17850.0,1.00,1.50,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK SMP ,"",FLEXY 280 ,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00022,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,17850.0,1.00,1.50,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK SMP ,"",FLEXY 280 ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00006,SO,1,"0102200001",ALBATROS (OUT),MTR,1.00,108000.0,2.00,3.00,0.0,0.0,60000.0,MTR,1.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,VIVA ALBATROS OUT ,"","","",0,"0102200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00007,SO,1,"0102200001",ALBATROS (OUT),MTR,1.00,0.0,2.00,3.00,0.0,0.0,60000.0,MTR,1.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,VIVA ALBATROS OUT,"","","",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00008,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,47600.0,2.00,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,PECEL LELE FLEXY 280 OUT,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00008,SO,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,35700.0,1.00,3.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,MENU PECEL LELE FLEXY 280 OUT,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00008,SO,3,"0106800001",X BANNER FLEXY 280 (60X160),PCS,1.00,89700.0,1.00,3.00,0.0,0.0,65000.0,PCS,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,PECEL LELE X BANNER 280 ,"","","",0,"0106800002",,,,,,0.00,0.00,0.00,0.00,0.00
PO2507-00002,PO,2,"0111200001",Roll Up Alumunium 85 X 200,PCS,1.00,125000.0,0.00,0.00,0.0,0.0,0.0,PCS,1.00,125000.0,0.00,0.0,0.0,0.00,1.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
PO2507-00002,PO,3,"0111300001",X Banner Fiber 60 X 160 ,PCS,5.00,14000.0,0.00,0.00,0.0,0.0,0.0,PCS,5.00,14000.0,0.00,0.0,0.0,0.00,1.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
PO2507-00002,PO,4,"0111400001",Stick Swap (10pcs),PCS,1.00,50000.0,0.00,0.00,0.0,0.0,0.0,PCS,1.00,50000.0,0.00,0.0,0.0,0.00,1.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
PO2507-00002,PO,5,"0111500002","Bahan Flexy 280 Uk 2,2",MTR,308.00,7695.0,0.00,0.00,0.0,0.0,0.0,MTR,308.00,7695.0,0.00,0.0,0.0,0.00,1.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00015,SO,1,"0106800001",X BANNER FLEXY 280 (60X160),PCS,3.00,29900.0,1.00,1.00,0.0,0.0,65000.0,PCS,3.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,X BANNER F280 60X160 STEVEN,"","","",0,"0106800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00009,SO,1,"0108700002",EVENT DESK,PCS,2.00,650000.0,1.00,1.00,0.0,0.0,850000.0,PCS,2.00,850000.0,0.00,0.0,0.0,0.00,1.00,0.00,BYD ARISTA PD INDAH EVENT DESK,"","","",0,"0108700003",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00031,SO,1,"0106600001",FLEXY KORCHIN 440 (OUT),MTR,1.00,79872.0,1.30,3.20,0.0,0.0,33000.0,MTR,1.00,33000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER RODA LINK,"",FLEXY KORCHIN 440 ,"",0,"0106600002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00016,SO,1,"0105300001",RU BANNER FLEXY KORCHIN 440 (80X200),PCS,3.00,143200.0,1.00,1.00,0.0,0.0,255000.0,PCS,3.00,255000.0,0.00,0.0,0.0,0.00,1.00,0.00,RU POCARI SWEAT ,"","","",0,"0105300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00011,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23800.0,1.00,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK WARUNG YOGI F 280,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00013,SO,1,"0108800001",F 280 DEWI ,MTR,1.00,11520.0,0.60,1.20,0.0,0.0,28000.0,MTR,1.00,28000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER DEWI F 280 ,"","","",0,"0108800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00017,SO,1,"0104600001",BACKLITE DURATRANS (IN),MTR,100.00,3600.0,0.15,0.60,0.0,0.0,90000.0,MTR,100.00,90000.0,0.00,0.0,0.0,0.00,1.00,0.00,REALME,"","","",0,"0104600002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00017,SO,2,"0104600001",BACKLITE DURATRANS (IN),MTR,100.00,5400.0,0.15,0.90,0.0,0.0,90000.0,MTR,100.00,90000.0,0.00,0.0,0.0,0.00,1.00,0.00,REALME,"","","",0,"0104600002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00017,SO,3,"0104600001",BACKLITE DURATRANS (IN),MTR,100.00,4800.0,0.20,0.60,0.0,0.0,90000.0,MTR,100.00,90000.0,0.00,0.0,0.0,0.00,1.00,0.00,REALME,"","","",0,"0104600002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,135078.09,1.57,7.23,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANNER HITAM ,"","",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23800.0,1.00,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK KOMPAS F 280,"","",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,3,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,11900.0,1.00,1.00,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANNER BEKAM F 280,"","",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,4,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,35700.0,1.00,3.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK WARUNG KOPI F280,"","",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,5,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,71269.1,1.06,5.65,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,HANGING BANNER F 280,"","",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,6,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,8925.0,0.30,2.50,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK PANCONG ,"","",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23800.0,1.00,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK KOMPAS F 280,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,3,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,11900.0,1.00,1.00,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER BEKAM F 280,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,4,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,35700.0,1.00,3.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK WARUNG KOPI F280,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,5,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,71269.1,1.06,5.65,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,HANGING BANNER F 280,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,6,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,8925.0,0.30,2.50,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK PANCONG ,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,7,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23800.0,0.50,4.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK WARUNG ,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,8,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,39984.0,0.80,4.20,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK WARUNG ,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00012,SO,9,"0104300001",ALBATROS LAM (IN),MTR,2.00,6237.0,0.42,0.59,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER ALBATROS LAM DOFF,"","","",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,7,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23800.0,0.50,4.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK WARUNG ,"","",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,8,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,39984.0,0.80,4.20,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK WARUNG ,"","",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2507-00011,TJ,9,"0104300001",ALBATROS LAM (IN),MTR,2.00,6237.0,0.42,0.59,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,0.00,0.00,POSTER ALBATROS LAM DOFF,"","",,0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00018,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23056.25,1.25,1.55,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,PANCONG ,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00018,SO,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,380800.0,8.00,4.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,IDF FEST,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00018,SO,3,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,89250.0,1.50,5.00,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,IDF FEST,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00018,SO,4,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,59500.0,1.00,5.00,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,IDF FEST ,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2507-00018,SO,5,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,182212.8,2.64,5.80,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,IDF FEST ,"","","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
